resource;7:58;642550790;491
pick say;2:52;508003740;769
Congress religious;2:32;480440430;916
father;7:13;66725873;911
parent;3:47;159248599;531
matter;1:39;551679417;872
fly beyond;0:27;636513576;192
between both;8:58;279822419;697
key;9:15;428087018;883
size despite;7:24;991641586;653
billion market;7:13;892099543;953
report partner;4:51;542876663;119
wish their;6:39;268605439;209
world think;2:1;203787423;554
debate shake;10:5;307652317;29
maintain;7:10;172884563;760
election yard;3:46;505456624;41
second;7:30;32635455;524
industry military;4:6;282523498;650
enough action;8:18;123677190;532
where eat;2:57;866731504;919
not;9:56;401488075;282
industry to;10:9;442892169;315
charge along;3:23;297429292;752
either key;5:56;772832819;341
character fast;3:22;849443868;442
foreign democratic;5:38;968257595;687
science start;5:50;672361945;640
usually;10:37;572038640;62
lose activity;1:8;595912502;229
huge bed;3:0;628748104;383
hand recently;8:9;755045342;560
late;1:27;719332236;162
strategy;8:53;743978945;471
reality picture;9:24;1676698;145
artist budget;9:53;252511359;788
stock;6:34;746081272;922
else boy;1:0;651147926;800
may;4:1;446276979;324
law certain;7:13;551116007;145
say;8:6;81804928;673
act;7:2;774998505;337
house life;4:53;647472355;650
century bring;0:43;960681910;419
few ago;6:53;985364247;770
pretty national;1:3;826519411;716
role;1:8;177438603;391
range;5:19;801988972;812
new while;4:14;703937820;462
short;3:32;826913566;41
tell;10:9;507161043;591
walk;3:44;882293916;394
board;0:50;565881890;698
attention;3:24;347878781;587
teacher be;3:23;151407323;524
catch;9:9;570209669;232
fly;8:5;153223994;936
which;10:56;229752584;849
free;5:0;136392370;123
various great;5:26;565534412;747
according my;2:47;428434646;287
social;7:39;84399724;877
back;2:39;511070318;706
edge;10:34;382338748;294
century;2:54;956304162;894
so;6:53;624723786;552
every maybe;1:35;154075368;72
partner;10:45;129037085;58
myself;7:26;142969795;326
suffer few;1:44;94280351;674
central capital;7:56;39101603;797
low;1:27;507668210;523
family executive;0:18;275091814;147
research now;8:16;82034735;589
former whole;8:39;419171086;987
produce;5:56;479233479;853
somebody now;6:45;592818575;771
hotel;10:58;711986648;607
thousand girl;5:22;925021712;242
write four;6:47;365167605;557
official collection;10:45;117947580;705
report one;4:15;315387902;580
something;1:42;28378204;9
right avoid;0:32;623485594;278
floor;10:9;391408466;633
or;0:0;291433931;52
agency amount;2:15;298355237;286
woman;6:18;122366930;84
role;4:52;548741216;589
no at;2:46;915005293;580
glass;4:23;648886825;644
there single;2:25;327246106;829
including technology;5:54;223435747;716
town;7:6;785605919;724
yeah them;8:34;410818265;485
never;6:19;637722027;798
size;6:25;209422623;398
note;10:0;85804687;338
question wide;6:29;940948925;604
else;9:37;977895791;689
apply;3:4;664568923;283
bit;3:2;315101047;863
loss office;9:39;965222384;15
property;10:51;900795647;208
point;1:23;48730540;289
seek;2:53;988056277;814
sure building;6:52;253538175;292
off interview;10:26;37035360;674
give;3:13;802104709;424
discussion;6:5;410178804;617
finally;6:35;788253352;500
smile;0:54;990538038;163
series;3:14;284662497;421
treat;6:47;457996181;94
until;7:52;521945294;572
offer;8:42;276440459;798
senior;0:38;528636306;386
check;1:53;206072330;587
late;9:45;897540179;825
message;10:52;210694115;444
very behind;0:13;16182257;428
compare;5:22;420234265;964
rule last;10:53;688575527;74
standard;5:0;851516374;41
entire;8:58;53941;816
job arrive;7:39;705765983;968
very purpose;7:17;201518585;622
yard turn;10:15;378462849;838
protect most;3:55;146782261;830
do;2:44;770720803;164
daughter;5:35;659931163;330
father;5:42;493287265;768
significant quickly;7:29;336648733;50
avoid;0:50;57805800;398
movie positive;10:12;832183051;270
set movement;2:40;529305699;494
direction nature;0:41;105686200;863
significant play;9:20;635552386;431
shake lay;8:35;820520390;695
recently;1:46;86695737;49
ever sing;4:50;271487761;245
course;9:32;30156522;95
group enough;4:54;925266538;712
campaign;7:5;857818528;318
region most;3:42;388518603;658
design loss;1:38;930064552;813
off low;8:8;464672555;907
little plan;1:30;229412305;289
eight;9:53;948627564;810
all;1:24;200722961;51
society;7:42;537193933;936
maintain;1:35;166537476;55
traditional customer;3:46;857916444;812
enter walk;10:16;905206710;165
police brother;2:31;392046492;570
great;6:41;242196738;525
both;4:2;875755410;922
step power;0:8;965404554;118
material evidence;8:32;578166065;80
every;8:13;110191885;568
daughter;1:8;374193094;807
certain;0:31;856205713;430
sit;8:40;850551764;366
man only;5:6;544028852;579
purpose beautiful;4:40;181607006;634
economy along;0:29;804412367;266
tough officer;2:13;490231845;538
significant;5:25;425631961;31
study;0:4;125994085;100
game;3:21;763245214;464
hospital;1:2;974218756;959
general campaign;6:40;107573266;429
interview;9:26;80201164;972
approach;10:41;973804980;95
wear listen;8:38;426303260;536
begin fine;2:29;752148379;545
similar;4:42;680847773;583
affect push;5:55;742542111;14
agent various;7:18;284367016;426
general;6:15;258580371;323
professor;1:16;576276420;929
stay;0:44;120864205;147
no;4:2;511906353;698
church shoulder;9:19;562138407;7
realize;10:27;762331056;326
skill;8:28;697467416;414
technology;5:33;881306779;729
than beyond;6:46;294171341;254
movement;0:29;924517577;267
smile today;0:31;117076267;732
later;1:48;575919049;564
or;3:30;708083948;539
office;6:31;542135636;859
number;10:29;268874772;459
grow;4:28;789520513;255
draw;5:19;882315418;634
book;7:32;754399874;675
manage why;3:20;789700008;966
although;5:42;787253290;897
body institution;0:46;665973694;885
join walk;2:17;703609964;193
such blue;6:53;483840900;889
road interest;7:36;283614713;881
crime job;9:51;623499814;55
various;3:53;116593452;505
live organization;10:20;984679053;678
impact professional;5:20;525690222;865
data;2:5;292334678;294
figure method;3:11;572938398;743
because method;2:44;173847935;972
already;3:21;753726216;147
sing place;4:52;702760571;162
probably recently;10:36;283883533;220
over;5:16;98785521;771
set;0:15;248022012;788
they miss;3:31;945679163;607
pressure religious;0:29;990275158;387
rather;1:10;495760055;197
want;1:12;187768745;423
will nature;9:46;659327579;879
ago night;9:58;947592192;433
way;1:51;126431987;740
through;2:17;285879856;738
herself movement;1:57;13292433;454
ok;6:54;622709462;86
poor;9:32;830109007;812
prevent blue;10:43;822312921;932
after simply;3:28;261425905;683
as law;7:13;131752540;870
force;1:28;972657242;296
work;7:28;898680890;925
you;7:59;707459276;866
end;10:59;373828028;333
clearly painting;7:28;419764752;764
field including;6:18;431616175;237
produce more;4:48;498239339;473
whether PM;9:24;772486484;34
within foot;0:35;522856808;152
successful;6:39;905854075;719
police;10:48;133154301;864
exist west;10:5;375964513;290
sign audience;9:59;354165884;206
debate dark;6:11;498528516;847
prevent;1:45;590625618;415
avoid across;0:37;413452832;186
up the;0:6;225819680;442
western safe;1:48;870417476;447
follow figure;3:47;823990266;236
under eight;6:11;433731145;535
mouth;9:55;389599815;122
or;0:39;274067956;771
property;5:6;418860752;655
explain;1:8;315954148;93
score citizen;10:57;629774697;506
become;7:41;603085270;66
teach laugh;10:32;513390630;885
so;5:22;497469652;51
despite special;10:2;37016842;573
marriage;5:58;972903488;18
course;0:46;567034483;782
party research;2:33;300683265;812
away build;1:53;866016325;560
lose sister;2:25;876555073;787
really arrive;10:30;935124377;346
certainly;5:3;538834779;921
discussion;0:27;887741894;318
chance;6:6;552543726;623
talk;0:25;980336116;844
outside;4:58;41886455;598
board too;7:22;232086342;613
marriage trade;4:5;911159367;88
suffer;1:45;45810860;768
eye;5:16;407374607;275
citizen coach;8:6;256949409;96
part;1:46;939556983;590
tax;10:38;967097985;550
in push;9:22;575342362;51
bad herself;10:44;317094654;557
discuss;6:11;305310048;77
beautiful second;8:23;391134680;752
against;10:43;495548359;760
become doctor;7:14;356684319;876
go information;5:29;561845264;950
education book;5:25;932708191;690
decide himself;0:19;470421459;604
sort treat;10:11;530432655;439
guy;1:43;40268856;862
seek treat;4:48;431634335;651
serious believe;6:0;264413034;989
send stand;10:5;354471803;161
interesting;5:21;925802608;480
stage find;6:58;718054927;381
spring;9:21;136399461;521
program;9:58;674631146;200
method;0:28;103196579;104
me;2:22;184206115;588
against;7:5;855972745;250
environment;2:18;640541798;449
perhaps;4:48;121485745;775
feel hear;5:7;129383799;343
artist;3:26;80713484;625
industry;0:8;429905576;977
game environment;5:24;539881391;648
arm ability;10:1;729571718;418
visit;3:37;545017067;739
hot;0:57;170997132;851
exist;8:27;221365101;612
represent;10:23;252849134;912
trouble camera;5:35;389716799;782
very;6:42;284203877;404
group important;6:46;248916230;688
south citizen;0:5;85471874;864
table;1:50;559392783;865
dog;2:36;115860275;439
camera;4:36;718483470;22
serious;10:4;993248752;16
toward consumer;3:34;700070825;362
may;9:26;259144197;515
Congress offer;2:15;942809691;521
perform show;6:44;247108652;593
cold school;7:51;943658290;45
agent;4:48;558035006;665
maintain few;6:51;591122403;680
moment;4:26;828963106;824
mention hard;6:41;576531500;856
drop road;3:53;583724377;91
scene senior;7:39;68041573;42
black person;4:44;966957072;768
tree how;8:35;843630489;578
player;0:11;436495597;530
serve movie;6:56;108023437;710
side;9:48;648935174;857
scientist;3:54;463681915;350
should;5:0;560810725;293
rest;5:21;847881756;794
art;7:15;639466619;381
language;9:9;943250691;751
support;2:37;491266732;433
particularly;9:23;522982682;76
each clearly;0:40;354011887;284
on;5:56;92078913;786
information;3:55;391036870;829
leave almost;9:16;795958165;816
central;6:19;225789935;178
music;1:4;900816584;221
writer why;4:9;119960006;154
nearly;5:33;62260706;415
situation back;0:53;799237302;448
local from;4:54;334743411;926
although side;3:18;16266721;600
movement;0:0;15497618;854
figure;10:41;258209035;187
ahead already;5:9;540452204;66
arm while;8:26;529756420;263
fly step;4:1;434543301;794
leader government;3:51;693551744;317
pretty;3:0;378614464;781
accept;1:18;380022420;858
marriage;8:31;321844948;692
wonder range;10:45;868674037;327
music;10:4;947758569;554
health;6:40;879165187;741
baby;2:29;912370214;954
peace;5:46;97883671;692
center;9:50;550092257;514
difference support;10:53;40989374;450
positive;3:11;357217998;682
sell;5:29;428234540;125
though;4:55;311767131;255
agree protect;3:4;903639178;784
police;2:33;621842927;14
box bad;10:43;394352751;558
turn;3:4;474484511;847
level large;8:11;332470327;211
general through;1:41;867587677;611
who;5:58;368450410;684
reduce a;10:53;534862590;684
sometimes sort;8:52;874627897;533
effect;1:7;450694117;410
red;1:16;338418446;578
state newspaper;2:8;201898463;877
ago;3:5;333559266;229
without;4:36;749753862;34
pay green;0:6;45736617;247
growth;8:40;461053242;519
model speak;3:6;472859278;708
speak yes;0:18;197457940;651
first;8:26;365437289;114
able many;1:26;232669534;457
state;4:45;553362968;858
low;6:59;680181752;175
political determine;7:28;744623971;977
over;6:38;522340162;283
position go;10:43;999320650;111
mouth;5:46;82289837;795
imagine;2:41;947448447;393
condition again;3:7;418401313;31
statement nature;2:14;651989943;188
usually;2:16;755197960;55
hold;7:26;876469663;363
section road;5:7;369476767;826
their up;5:40;468185862;767
bag government;7:47;655997579;847
pattern;1:7;501512390;626
race;4:9;339096041;259
action building;2:38;891905451;166
question;7:38;545358920;729
far actually;9:55;204345640;891
specific;4:31;646701471;823
recognize;8:11;391023539;690
reflect;0:23;908354424;624
start;9:6;153356577;102
instead;9:1;689598289;986
apply;10:0;207969801;209
data include;8:44;429461064;842
nature;3:27;346652616;473
Republican;0:51;481349857;819
traditional;5:57;317519210;929
collection step;3:26;717846076;89
mother start;10:49;833035764;802
start face;9:1;825590239;19
news several;4:6;101228188;262
quality decade;9:30;794058049;651
strategy that;4:32;941756798;100
public;10:22;726808373;618
recently;2:9;878808155;477
identify per;1:27;614534490;415
technology season;2:52;172136740;944
according;5:10;200497667;66
reflect back;5:35;494768689;831
box;3:30;95266395;158
data peace;2:25;297443942;84
rate than;6:9;467976296;314
pull reduce;9:36;273603425;937
floor;6:22;364749497;886
region;3:56;852509123;15
current still;8:7;785288810;379
watch everyone;7:57;302430736;996
alone spring;6:16;421144460;131
step remember;9:0;977360178;518
budget stay;1:32;87250971;943
large;9:40;931161155;40
magazine per;9:5;528014095;727
film cut;0:32;951350917;270
appear drug;8:55;231907738;369
PM when;6:9;386158690;15
every deep;9:49;786087273;983
strategy;7:46;405741888;878
management;0:2;972614076;362
appear;8:43;395351147;936
against;1:41;91738168;824
couple company;10:12;456219010;440
seat;10:33;924294644;407
eight;7:19;577189397;8
thank;7:51;689295028;358
leader represent;0:15;64685713;4
produce;3:21;81865369;102
near;1:49;715627126;578
professional;5:4;80806024;139
somebody scientist;10:18;328268149;212
happy;5:33;865223243;522
night treatment;8:34;544974045;710
huge the;10:38;679342854;285
house;10:51;629590656;946
discussion industry;1:35;806221386;221
place;9:12;557051520;605
yard;1:48;594684683;144
hundred half;8:48;133935692;95
run;6:34;874365434;963
street;4:47;358718415;695
them place;6:15;720336402;382
general;5:4;874807177;831
together rest;2:7;58415761;655
into;10:59;697621412;535
ask expert;3:32;43084253;64
soldier court;10:53;75539874;471
strong evening;6:18;352815488;569
college television;5:21;185237632;53
trouble debate;10:4;453467005;529
according expert;2:8;863247705;891
before;4:43;126576568;671
build;6:51;809461761;283
might walk;3:1;51319167;11
blood;9:22;558359765;89
accept suffer;2:36;31996850;859
provide join;7:2;791287511;312
lot;4:23;679583382;893
leave six;4:44;15511026;546
point past;1:18;507518547;225
begin;5:6;874327574;340
land body;5:48;670537143;896
effect;5:8;988361081;650
than do;7:16;434343167;76
hear south;0:34;401721036;589
region;2:30;531385145;401
decision;8:0;255965763;706
away age;6:1;132738769;262
many;0:55;665726093;678
interesting another;0:12;343718970;936
pull oil;3:49;832340166;88
mention;3:8;217797329;925
message save;9:20;330106599;711
marriage;8:1;337340179;569
front contain;9:56;550020141;289
the according;10:39;369696667;996
church could;6:17;947578616;928
wide;0:9;246212665;858
writer;9:1;616940235;371
indicate community;3:51;268573710;397
control;0:1;940908864;654
listen;9:52;461085302;268
generation;5:14;599313815;872
themselves;3:3;282282946;928
important;10:34;753352031;900
whom star;0:57;752335363;215
wish that;10:41;218416284;113
science;10:45;448554586;30
item;6:5;732802824;904
value majority;10:42;759311621;622
society;1:0;809767056;77
per list;4:23;411028207;119
a;1:46;322808263;491
budget concern;4:1;407225743;183
business hope;4:54;141058626;236
out;4:5;779569361;577
most;4:7;63308799;285
allow do;7:34;508761166;378
feeling research;3:1;567133983;315
hour heart;3:36;448399091;808
beautiful;4:54;969626120;420
price voice;4:39;949044219;754
there;7:54;460636339;108
your;0:10;493071010;615
follow million;10:34;640044191;588
chair case;8:11;765164340;614
think;7:29;524285964;893
up;9:24;468041640;88
attorney;0:35;155941284;638
attorney;4:35;21316879;555
guess;7:36;725153429;614
know;3:59;102099588;754
name;10:14;998872928;641
effort everything;3:46;778837776;515
participant fish;3:28;468043895;795
